1 qid:10 1:0.031310 2:0.666667 3:0.500000 4:0.166667 5:0.033206 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023327 12:0.641157 13:0.498951 14:0.323153 15:0.026674 16:0.029246 17:0.500000 18:0.222222 19:0.111111 20:0.029398 21:0.689128 22:0.636228 23:0.869764 24:0.716400 25:0.725186 26:0.554961 27:0.695985 28:0.504060 29:0.602946 30:0.679534 31:0.730286 32:0.687414 33:0.529688 34:0.436996 35:0.643739 36:0.372337 37:0.646890 38:0.686107 39:0.823908 40:0.750092 41:0.385426 42:0.923077 43:0.086207 44:0.333333 45:0.448276 46:0.000000 #docid = GX000-24-12369390 inc = 0.600318836372593 prob = 0.416367
0 qid:10 1:0.071331 2:0.000000 3:0.000000 4:0.000000 5:0.071312 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.004618 12:0.000000 13:0.000000 14:0.000000 15:0.004162 16:0.097575 17:0.062500 18:0.000000 19:0.444444 20:0.097611 21:0.620835 22:0.525296 23:0.931330 24:0.607005 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.581899 38:0.602122 39:0.859691 40:0.661704 41:0.007158 42:0.076923 43:0.000000 44:0.666667 45:0.459770 46:0.000000 #docid = GX271-54-14103712 inc = 1 prob = 0.16439
0 qid:10 1:0.029132 2:0.166667 3:0.000000 4:0.000000 5:0.029396 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.013890 12:0.174635 13:0.000000 14:0.000000 15:0.014573 16:0.043394 17:0.250000 18:0.000000 19:0.388889 20:0.043478 21:0.770453 22:0.599727 23:0.892898 24:0.659402 25:0.369179 26:0.237034 27:0.187376 28:0.164027 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.730211 38:0.656581 39:0.835015 40:0.704194 41:0.003048 42:0.076923 43:0.000000 44:0.500000 45:0.379310 46:0.000000 #docid = GX272-12-14599061 inc = 0.600318836372593 prob = 0.236838
1 qid:15 1:0.172753 2:0.000000 3:0.000000 4:0.333333 5:0.172951 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.574452 12:0.000000 13:0.000000 14:0.086167 15:0.579093 16:0.131400 17:0.652174 18:0.312500 19:0.285714 20:0.131919 21:0.176820 22:0.369684 23:0.365800 24:0.271512 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.104130 34:0.004187 35:0.000407 36:0.003920 37:0.179065 38:0.371015 39:0.309098 40:0.280227 41:0.013175 42:0.225806 43:0.190476 44:0.800000 45:0.076087 46:0.000000 #docid = GX000-63-11995977 inc = 1 prob = 0.0317545
0 qid:15 1:0.006565 2:0.750000 3:0.750000 4:0.000000 5:0.009016 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.684447 12:0.832952 13:0.740482 14:0.000000 15:0.693745 16:0.003788 17:0.173913 18:0.625000 19:0.071429 20:0.004109 21:0.662807 22:0.853734 23:0.335924 24:1.000000 25:1.000000 26:0.936461 27:0.978380 28:0.832526 29:0.613470 30:0.770197 31:0.831593 32:0.732344 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.718668 38:0.911072 39:0.370104 40:1.000000 41:0.000561 42:0.032258 43:0.238095 44:0.200000 45:0.108696 46:0.000000 #docid = GX001-21-11212159 inc = 1 prob = 0.167547
0 qid:15 1:0.027493 2:1.000000 3:1.000000 4:0.333333 5:0.031148 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.679922 12:1.000000 13:0.864894 14:0.086167 15:0.688232 16:0.011489 17:0.260870 18:0.375000 19:0.142857 20:0.011783 21:0.361715 22:0.653273 23:0.403599 24:0.531175 25:0.920976 26:1.000000 27:1.000000 28:1.000000 29:1.000000 30:1.000000 31:0.850263 32:1.000000 33:0.113603 34:0.014324 35:0.001220 36:0.013116 37:0.385738 38:0.707719 39:0.411003 40:0.575735 41:0.303033 42:1.000000 43:0.285714 44:0.800000 45:0.000000 46:0.000000 #docid = GX002-50-7293787 inc = 1 prob = 0.0717811
1 qid:15 1:0.031186 2:0.000000 3:0.500000 4:0.000000 5:0.031967 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.699167 12:0.000000 13:0.627564 14:0.000000 15:0.706681 16:0.021095 17:0.434783 18:1.000000 19:0.285714 20:0.021784 21:0.736930 22:0.747982 23:0.573568 24:0.750972 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.364808 30:0.625271 31:0.971508 32:0.519709 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.750647 38:0.740006 39:0.540513 40:0.714440 41:0.009335 42:0.096774 43:1.000000 44:0.600000 45:0.478261 46:0.000000 #docid = GX003-47-3035937 inc = 1 prob = 0.0788698
1 qid:15 1:0.171522 2:0.000000 3:0.000000 4:0.333333 5:0.171721 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.575121 12:0.000000 13:0.000000 14:0.086167 15:0.579811 16:0.130509 17:0.130435 18:0.312500 19:0.285714 20:0.130731 21:0.178697 22:0.369306 23:0.364973 24:0.270973 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.104130 34:0.004187 35:0.000407 36:0.003920 37:0.182036 38:0.371818 39:0.309361 40:0.280923 41:0.009390 42:0.032258 43:0.142857 44:0.800000 45:0.097826 46:0.000000 #docid = GX004-95-1230642 inc = 1 prob = 0.0330054
1 qid:15 1:0.051293 2:0.500000 3:0.250000 4:0.000000 5:0.052459 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.641012 12:0.334096 13:0.124412 14:0.000000 15:0.645411 16:0.042835 17:1.000000 18:0.625000 19:0.142857 20:0.043643 21:0.000000 22:0.000000 23:0.092752 24:0.000000 25:0.096749 26:0.000000 27:0.000000 28:0.000000 29:0.103072 30:0.045593 31:0.005819 32:0.019139 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.000000 38:0.000000 39:0.010815 40:0.022763 41:0.006290 42:0.064516 43:0.047619 44:0.400000 45:0.184783 46:0.000000 #docid = GX006-96-11572725 inc = 1 prob = 0.0336455
0 qid:15 1:0.033238 2:0.500000 3:0.500000 4:0.000000 5:0.034836 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.722527 12:0.615800 13:0.627564 14:0.000000 15:0.732631 16:0.017233 17:0.304348 18:0.625000 19:0.214286 20:0.017675 21:0.810380 22:0.671637 23:0.597561 24:0.679738 25:0.507989 26:0.634754 27:0.857041 28:0.500290 29:0.519919 30:0.686468 31:0.977328 32:0.558562 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.829402 38:0.671277 39:0.571230 40:0.653680 41:0.099350 42:0.935484 43:0.619048 44:0.400000 45:0.173913 46:0.000000 #docid = GX007-87-13144162 inc = 0.643589520753051 prob = 0.211851
0 qid:15 1:0.000821 2:0.000000 3:1.000000 4:0.000000 5:0.002459 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.679427 12:0.000000 13:0.828718 14:0.000000 15:0.686516 16:0.000173 17:0.217391 18:0.375000 19:0.285714 20:0.000495 21:0.190004 22:0.615374 23:0.000000 24:0.589183 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.958173 30:0.944830 31:0.637366 32:0.965060 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.270073 38:0.659781 39:0.000000 40:0.445405 41:0.001252 42:0.064516 43:0.000000 44:0.600000 45:0.423913 46:0.000000 #docid = GX008-75-7483361 inc = 1 prob = 0.115587
0 qid:15 1:0.012310 2:0.250000 3:0.000000 4:0.000000 5:0.012705 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.700516 12:0.249342 13:0.000000 14:0.000000 15:0.707007 16:0.008715 17:0.391304 18:0.750000 19:0.214286 20:0.009258 21:0.790281 22:0.600680 23:0.475398 24:0.515118 25:0.170190 26:0.140307 27:0.112726 28:0.091327 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.797545 38:0.577730 39:0.428069 40:0.478426 41:0.012909 42:0.129032 43:0.523810 44:0.400000 45:0.108696 46:0.000000 #docid = GX009-00-5362105 inc = 0.588282129656964 prob = 0.0577703
2 qid:15 1:0.997948 2:0.000000 3:0.250000 4:0.000000 5:0.997131 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.124412 14:0.000000 15:0.000000 16:0.921363 17:0.000000 18:1.000000 19:0.285714 20:0.921626 21:0.001520 22:0.189267 23:0.226142 24:0.069652 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.072322 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.001702 38:0.192128 39:0.157553 40:0.093971 41:0.000000 42:0.000000 43:0.000000 44:0.600000 45:0.413043 46:0.000000 #docid = GX009-26-3264567 inc = 1 prob = 0.0342955
0 qid:15 1:0.056627 2:0.750000 3:0.750000 4:0.333333 5:0.059426 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.681327 12:0.832952 13:0.740482 14:0.371332 15:0.691048 16:0.019164 17:0.260870 18:0.375000 19:0.357143 20:0.019532 21:0.400433 22:0.585649 23:0.536702 24:0.518886 25:0.767129 26:0.860436 27:0.975670 28:0.780356 29:0.856153 30:0.867018 31:0.835483 32:0.795587 33:0.430782 34:0.347571 35:0.440562 36:0.266247 37:0.401546 38:0.603159 39:0.518155 40:0.525004 41:0.000942 42:0.032258 43:0.000000 44:0.600000 45:0.293478 46:0.000000 #docid = GX011-63-1510863 inc = 0.651833215810893 prob = 0.115862
1 qid:15 1:0.028724 2:0.500000 3:0.000000 4:0.000000 5:0.029508 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.705411 12:0.615800 13:0.000000 14:0.000000 15:0.712836 16:0.013420 17:0.217391 18:0.125000 19:0.285714 20:0.013640 21:0.878746 22:0.939258 23:0.651422 24:0.966491 25:0.641874 26:0.677312 27:0.859750 28:0.529169 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.889898 38:0.933197 39:0.626411 40:0.916423 41:0.000722 42:0.161290 43:0.000000 44:0.600000 45:0.336957 46:0.000000 #docid = GX012-83-6461625 inc = 1 prob = 0.503165
0 qid:15 1:0.095609 2:0.500000 3:0.250000 4:0.000000 5:0.096721 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.765260 12:0.466494 13:0.295694 14:0.000000 15:0.765404 16:0.018347 17:0.434783 18:0.250000 19:0.071429 20:0.018665 21:0.712530 22:0.920151 23:0.871115 24:0.876999 25:0.293114 26:0.390435 27:0.228649 28:0.331799 29:0.426181 30:0.345694 31:0.383572 32:0.217511 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.734717 38:0.922985 39:0.863416 40:0.841781 41:0.144271 42:0.161290 43:0.285714 44:0.200000 45:0.097826 46:0.000000 #docid = GX012-93-9423586 inc = 0.304856668933296 prob = 0.0757876
0 qid:15 1:0.034469 2:0.250000 3:0.000000 4:0.000000 5:0.034836 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.713573 12:0.249342 13:0.000000 14:0.000000 15:0.719422 16:0.019337 17:0.478261 18:0.250000 19:0.285714 20:0.019754 21:0.860118 22:0.874545 23:0.673490 24:0.880035 25:0.145140 26:0.208558 27:0.110023 28:0.082724 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.861290 38:0.859522 39:0.637126 40:0.827220 41:0.000655 42:0.129032 43:0.000000 44:0.600000 45:0.239130 46:0.000000 #docid = GX013-02-4909522 inc = 1 prob = 0.35451
0 qid:15 1:0.004514 2:1.000000 3:1.000000 4:0.000000 5:0.007787 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.680297 12:1.000000 13:0.864894 14:0.000000 15:0.688947 16:0.001188 17:0.260870 18:0.375000 19:0.000000 20:0.001436 21:0.319030 22:0.839628 23:0.188782 24:0.861525 25:0.920976 26:1.000000 27:1.000000 28:1.000000 29:1.000000 30:1.000000 31:0.850263 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.392071 38:0.917297 39:0.242049 40:0.882547 41:0.003489 42:0.064516 43:0.000000 44:0.000000 45:0.065217 46:0.000000 #docid = GX020-55-3179021 inc = 1 prob = 0.145224
0 qid:15 1:0.036110 2:0.500000 3:0.500000 4:0.333333 5:0.038115 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.691600 12:0.615800 13:0.627564 14:0.086167 15:0.701875 16:0.021863 17:0.478261 18:0.687500 19:0.142857 20:0.022403 21:0.754226 22:0.747662 23:0.572017 24:0.731573 25:0.358453 26:0.577865 27:0.851632 28:0.461506 29:0.485514 30:0.674048 31:0.976357 32:0.550683 33:0.113603 34:0.014324 35:0.001220 36:0.013116 37:0.789532 38:0.768395 39:0.564791 40:0.727133 41:0.000086 42:0.032258 43:0.047619 44:0.400000 45:0.195652 46:0.000000 #docid = GX021-29-0120817 inc = 1 prob = 0.62504
0 qid:15 1:0.035700 2:0.000000 3:0.750000 4:0.333333 5:0.037295 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.692095 12:0.000000 13:0.781730 14:0.086167 15:0.699725 16:0.021219 17:0.043478 18:1.000000 19:0.285714 20:0.021685 21:0.750733 22:0.760326 23:0.574444 24:0.748842 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.454426 30:0.741386 31:1.000000 32:0.711692 33:0.104130 34:0.004187 35:0.000407 36:0.003920 37:0.768922 38:0.773677 39:0.556489 40:0.736042 41:0.048135 42:0.032258 43:0.095238 44:0.600000 45:0.315217 46:0.000000 #docid = GX023-10-5254089 inc = 0.651833215810893 prob = 0.486196
0 qid:15 1:0.062372 2:0.250000 3:0.000000 4:0.000000 5:0.062705 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.821711 12:0.366458 13:0.000000 14:0.000000 15:0.825676 16:0.013247 17:0.260870 18:0.312500 19:0.142857 20:0.013516 21:0.454336 22:0.575278 23:0.675506 24:0.479955 25:0.337499 26:0.400204 27:0.717116 28:0.212857 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.441659 38:0.567586 39:0.632941 40:0.457328 41:0.139543 42:0.161290 43:0.285714 44:0.400000 45:0.239130 46:0.000000 #docid = GX027-42-4424901 inc = 0.651813968212134 prob = 0.062415
0 qid:15 1:0.035700 2:0.000000 3:0.000000 4:0.000000 5:0.035656 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.783256 12:0.000000 13:0.000000 14:0.000000 15:0.787165 16:0.010374 17:0.304348 18:0.312500 19:0.142857 20:0.010669 21:1.000000 22:0.862760 23:0.778240 24:0.797419 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:1.000000 38:0.841120 39:0.744547 40:0.742027 41:0.139543 42:0.161290 43:0.285714 44:0.400000 45:0.239130 46:0.000000 #docid = GX027-44-7302986 inc = 1 prob = 0.187674
0 qid:15 1:0.023800 2:0.500000 3:0.000000 4:0.000000 5:0.024590 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.725901 12:0.615800 13:0.000000 14:0.000000 15:0.733341 16:0.009780 17:0.478261 18:0.250000 19:0.285714 20:0.010199 21:0.843675 22:0.723895 23:0.604767 24:0.828965 25:0.358453 26:0.577865 27:0.851632 28:0.461506 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.848296 38:0.702759 39:0.568220 40:0.771244 41:0.007287 42:0.032258 43:0.285714 44:0.800000 45:0.293478 46:0.000000 #docid = GX029-76-16370764 inc = 1 prob = 0.177586
1 qid:15 1:0.064423 2:0.750000 3:0.250000 4:0.000000 5:0.065984 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.753063 12:0.832952 13:0.295694 14:0.000000 15:0.756950 16:0.012231 17:0.304348 18:0.375000 19:0.071429 20:0.012526 21:0.887781 22:0.946977 23:0.900787 24:0.935948 25:0.687123 26:0.831723 27:0.974316 28:0.760529 29:0.341884 30:0.319240 31:0.381625 32:0.200751 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.912599 38:0.953964 39:0.902836 40:0.898011 41:0.163267 42:0.161290 43:0.285714 44:0.200000 45:0.130435 46:0.000000 #docid = GX037-76-2629022 inc = 1 prob = 0.0617455
0 qid:15 1:0.052934 2:0.500000 3:0.500000 4:0.333333 5:0.054918 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.691185 12:0.615800 13:0.627564 14:0.086167 15:0.700286 16:0.022333 17:0.391304 18:0.562500 19:0.214286 20:0.022799 21:0.742402 22:0.876060 23:0.712631 24:0.899097 25:0.420317 26:0.603075 27:0.854335 28:0.478723 29:0.559573 30:0.700203 31:0.978300 32:0.567272 33:0.108660 34:0.008918 35:0.000813 36:0.008259 37:0.795713 38:0.900551 39:0.722443 40:0.885190 41:0.000422 42:0.064516 43:0.142857 44:0.600000 45:0.228261 46:0.000000 #docid = GX042-66-7833344 inc = 0.634692310480556 prob = 0.248788
0 qid:15 1:0.039393 2:0.500000 3:0.500000 4:0.333333 5:0.041393 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.694997 12:0.615800 13:0.627564 14:0.086167 15:0.705164 16:0.025725 17:0.521739 18:0.750000 19:0.142857 20:0.026314 21:0.763806 22:0.756630 23:0.599582 24:0.736213 25:0.333882 26:0.566961 27:0.850281 28:0.454041 29:0.455379 30:0.662713 31:0.975386 32:0.543490 33:0.113603 34:0.014324 35:0.001220 36:0.013116 37:0.792319 38:0.771727 39:0.588709 40:0.726262 41:0.239121 42:0.032258 43:0.047619 44:0.400000 45:0.217391 46:0.000000 #docid = GX042-73-2489904 inc = 0.61325404131809 prob = 0.540925
0 qid:15 1:0.652852 2:0.000000 3:0.000000 4:0.000000 5:0.652049 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.325584 12:0.000000 13:0.000000 14:0.000000 15:0.327271 16:0.593047 17:0.000000 18:0.312500 19:0.285714 20:0.593103 21:0.225692 22:0.321213 23:0.383786 24:0.223306 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.232348 38:0.322566 39:0.327313 40:0.235218 41:0.000000 42:0.000000 43:0.000000 44:0.600000 45:0.413043 46:0.000000 #docid = GX043-16-16003169 inc = 1 prob = 0.0362266
0 qid:15 1:0.036931 2:0.500000 3:0.500000 4:0.333333 5:0.038934 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.691447 12:0.615800 13:0.627564 14:0.086167 15:0.701628 16:0.021912 17:0.391304 18:0.562500 19:0.214286 20:0.022378 21:0.748221 22:0.770420 23:0.580636 24:0.759300 25:0.420317 26:0.603075 27:0.854335 28:0.478723 29:0.559573 30:0.700203 31:0.978300 32:0.567272 33:0.108660 34:0.008918 35:0.000813 36:0.008259 37:0.782474 38:0.789461 39:0.573336 40:0.751365 41:0.000422 42:0.064516 43:0.142857 44:0.600000 45:0.228261 46:0.000000 #docid = GX043-61-5803349 inc = 0.651833215810893 prob = 0.693151
0 qid:15 1:0.019696 2:0.500000 3:0.000000 4:0.333333 5:0.020902 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.671078 12:0.533506 13:0.000000 14:0.086167 15:0.677520 16:0.012281 17:0.565217 18:0.437500 19:0.071429 20:0.012749 21:0.192495 22:0.382627 23:0.211427 24:0.238577 25:0.270706 26:0.427439 27:0.731983 28:0.366410 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.119017 34:0.020594 35:0.001628 36:0.018629 37:0.212458 38:0.405579 39:0.167426 40:0.270696 41:0.000851 42:0.064516 43:0.000000 44:0.200000 45:0.163043 46:0.000000 #docid = GX059-62-12824806 inc = 1 prob = 0.0428148
0 qid:15 1:0.034879 2:0.500000 3:0.500000 4:0.333333 5:0.036885 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.691826 12:0.615800 13:0.627564 14:0.086167 15:0.702162 16:0.020922 17:0.478261 18:0.687500 19:0.142857 20:0.021463 21:0.752878 22:0.753029 23:0.564713 24:0.739792 25:0.358453 26:0.577865 27:0.851632 28:0.461506 29:0.485514 30:0.674048 31:0.976357 32:0.550683 33:0.113603 34:0.014324 35:0.001220 36:0.013116 37:0.788378 38:0.775274 39:0.557936 40:0.736161 41:0.000226 42:0.032258 43:0.047619 44:0.400000 45:0.217391 46:0.000000 #docid = GX061-79-15306315 inc = 0.651833215810893 prob = 0.638929
0 qid:15 1:0.089865 2:0.000000 3:0.250000 4:0.000000 5:0.090164 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.793100 12:0.000000 13:0.295694 14:0.000000 15:0.793085 16:0.015178 17:0.304348 18:0.375000 19:0.071429 20:0.015472 21:0.906507 22:1.000000 23:1.000000 24:0.970379 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.341884 30:0.319240 31:0.381625 32:0.200751 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.929691 38:1.000000 39:1.000000 40:0.924385 41:0.083238 42:0.161290 43:0.380952 44:0.200000 45:0.141304 46:0.000000 #docid = GX061-81-15594716 inc = 1 prob = 0.0887747
1 qid:15 1:0.004924 2:0.000000 3:0.250000 4:0.333333 5:0.005738 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.680621 12:0.000000 13:0.331870 14:0.086167 15:0.687544 16:0.002179 17:0.130435 18:0.375000 19:0.357143 20:0.002475 21:0.619503 22:0.672922 23:0.243359 24:0.743949 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.383711 30:0.374410 31:0.594522 32:0.235690 33:0.099962 34:0.000000 35:0.000000 36:0.000000 37:0.655619 38:0.732498 39:0.219818 40:0.720647 41:0.026626 42:0.032258 43:0.000000 44:1.000000 45:0.163043 46:0.000000 #docid = GX062-51-8529627 inc = 0.36026303371604 prob = 0.0747134
0 qid:15 1:0.003283 2:0.000000 3:0.250000 4:0.333333 5:0.004098 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.682313 12:0.000000 13:0.331870 14:0.371332 15:0.690486 16:0.002204 17:0.043478 18:0.562500 19:0.142857 20:0.002451 21:0.583896 22:0.577292 23:0.229053 24:0.655444 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.295915 30:0.347933 31:0.591604 32:0.218929 33:0.489567 34:0.365604 35:0.441783 36:0.279525 37:0.613300 38:0.549604 39:0.203740 40:0.601116 41:0.000253 42:0.032258 43:0.047619 44:0.400000 45:0.228261 46:0.000000 #docid = GX062-79-1857382 inc = 0.0361239826579487 prob = 0.0768562
1 qid:15 1:0.009848 2:0.500000 3:0.000000 4:0.000000 5:0.010656 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.689758 12:0.615800 13:0.000000 14:0.000000 15:0.697744 16:0.007230 17:0.478261 18:0.062500 19:0.142857 20:0.007525 21:0.688411 22:0.520540 23:0.377740 24:0.462898 25:0.358453 26:0.577865 27:0.851632 28:0.461506 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.715860 38:0.521202 39:0.345001 40:0.453577 41:0.003180 42:0.032258 43:0.238095 44:0.400000 45:0.097826 46:0.000000 #docid = GX082-80-5980957 inc = 0.126484487892784 prob = 0.076015
0 qid:15 1:0.002462 2:0.000000 3:1.000000 4:0.000000 5:0.004098 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.684510 12:0.000000 13:1.000000 14:0.000000 15:0.693168 16:0.000594 17:0.000000 18:0.875000 19:1.000000 20:0.001238 21:0.488747 22:0.573924 23:0.134744 24:0.308457 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.595322 30:0.732641 31:0.786581 32:0.684438 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.511594 38:0.526172 39:0.118295 40:0.210649 41:0.000000 42:0.000000 43:0.000000 44:0.600000 45:1.000000 46:0.000000 #docid = GX154-84-0267878 inc = 0.651833215810893 prob = 0.181352
0 qid:15 1:0.000821 2:0.000000 3:0.000000 4:0.000000 5:0.000820 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.681204 12:0.000000 13:0.000000 14:0.000000 15:0.686702 16:0.000941 17:0.000000 18:0.000000 19:0.357143 20:0.001015 21:0.673797 22:0.563912 23:0.146952 24:0.624817 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.659299 38:0.507228 39:0.067661 40:0.522899 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.641304 46:0.000000 #docid = GX229-93-5076704 inc = 0.651833215810893 prob = 0.0848386
0 qid:15 1:0.000000 2:0.000000 3:0.000000 4:0.000000 5:0.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.680448 12:0.000000 13:0.000000 14:0.000000 15:0.686015 16:0.000000 17:0.000000 18:0.000000 19:0.142857 20:0.000000 21:0.507965 22:0.662041 23:0.097634 24:0.164549 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.511596 38:0.495960 39:0.015958 40:0.000000 41:0.000000 42:0.000000 43:0.000000 44:0.400000 45:0.206522 46:0.000000 #docid = GX231-30-11332674 inc = 0.651833215810893 prob = 0.070494
0 qid:15 1:0.744768 2:0.000000 3:0.000000 4:0.333333 5:0.744262 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.406135 12:0.000000 13:0.000000 14:0.086167 15:0.398471 16:0.533574 17:0.130435 18:0.000000 19:0.285714 20:0.533592 21:0.291667 22:0.509514 23:0.609677 24:0.436937 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.104130 34:0.004187 35:0.000407 36:0.003920 37:0.291367 38:0.508671 39:0.570581 40:0.431525 41:1.000000 42:0.064516 43:0.000000 44:0.800000 45:0.282609 46:0.000000 #docid = GX231-32-2941221 inc = 1 prob = 0.173794
